1128,100
1128,106
1104,130
1104,132
1100,136
1100,138
1098,140
1098,142
1096,144
1096,146
1094,148
1094,150
1092,152
1092,154
1090,156
1090,160
1088,162
1088,166
1086,168
1086,172
1084,174
1084,178
1082,180
1082,184
1080,186
1080,190
1078,192
1078,196
1076,198
1076,202
1074,204
1074,210
1072,212
1072,216
1070,218
1070,222
1068,224
1068,228
1066,230
1066,236
1064,238
1064,252
1062,254
1062,274
1060,276
1060,306
1062,308
1062,322
1064,324
1064,334
1066,336
1066,350
1068,352
1068,360
1070,362
1070,370
1072,372
1072,382
1074,384
1074,394
1076,396
1076,406
1078,408
1078,420
1080,422
1080,432
1082,434
1082,446
1084,448
1084,462
1086,464
1086,472
1088,474
1088,488
1086,490
1086,496
1084,498
1084,508
1082,510
1082,530
1084,532
1084,558
1082,560
1082,578
1080,580
1080,586
1078,588
1078,594
1076,596
1076,604
1074,606
1074,610
1072,612
1072,616
1070,618
1070,620
1068,622
1068,626
1066,628
1066,636
1064,638
1064,644
1062,646
1062,652
1058,656
1052,656
1052,782
1058,782
1062,786
1062,788
1068,794
1068,796
1074,802
1074,804
1078,808
1078,810
1084,816
1086,816
1092,822
1094,822
1098,826
1100,826
1102,828
1108,828
1110,830
1118,830
1120,832
1150,832
1152,830
1158,830
1160,828
1166,828
1168,826
1170,826
1174,822
1176,822
1178,820
1180,820
1182,818
1184,818
1188,814
1190,814
1194,810
1196,810
1204,802
1204,800
1208,796
1208,794
1210,792
1210,790
1212,788
1212,786
1214,784
1214,782
1218,778
1218,774
1220,772
1220,770
1222,768
1222,764
1224,762
1224,760
1226,758
1226,754
1228,752
1228,748
1230,746
1230,740
1232,738
1232,732
1234,730
1234,720
1236,718
1236,712
1238,710
1238,708
1240,706
1240,704
1242,702
1242,700
1244,698
1244,696
1246,694
1246,690
1248,688
1248,682
1250,680
1250,650
1252,648
1252,638
1254,636
1254,630
1256,628
1256,626
1258,624
1258,620
1260,618
1260,612
1262,610
1262,594
1264,592
1264,580
1266,578
1266,568
1268,566
1268,558
1270,556
1270,552
1272,550
1272,544
1274,542
1274,534
1276,532
1276,520
1278,518
1278,510
1280,508
1280,494
1282,492
1282,482
1284,480
1284,472
1286,470
1286,464
1288,462
1288,458
1290,456
1290,448
1292,446
1292,436
1294,434
1294,426
1296,424
1296,418
1298,416
1298,402
1300,400
1300,302
1298,300
1298,282
1296,280
1296,268
1294,266
1294,260
1292,258
1292,246
1290,244
1290,236
1288,234
1288,228
1286,226
1286,220
1284,218
1284,214
1282,212
1282,210
1280,208
1280,206
1278,204
1278,202
1276,200
1276,198
1274,196
1274,192
1272,190
1272,188
1270,186
1270,182
1268,180
1268,174
1266,172
1266,170
1264,168
1264,166
1260,162
1260,160
1258,158
1258,156
1256,154
1256,152
1252,148
1252,146
1234,128
1234,126
1232,126
1216,110
1214,110
1212,108
1212,100

