1110,124
1108,126
1106,129
1103,132
1101,136
1099,139
1097,141
1096,143
1095,145
1094,148
1093,150
1092,152
1091,154
1090,157
1089,159
1088,162
1087,165
1086,168
1085,171
1084,174
1083,177
1082,180
1081,183
1080,186
1079,189
1078,192
1077,195
1076,198
1075,202
1074,205
1073,208
1072,211
1071,215
1070,218
1069,221
1068,225
1067,229
1066,233
1065,239
1064,245
1063,253
1062,262
1062,273
1061,284
1061,295
1062,305
1062,315
1063,323
1064,331
1065,338
1066,345
1067,351
1068,357
1069,363
1070,369
1071,374
1072,380
1073,386
1074,392
1075,398
1076,404
1077,410
1078,417
1079,423
1080,430
1081,437
1082,444
1083,450
1084,457
1085,464
1085,470
1086,477
1086,483
1085,489
1085,496
1084,502
1084,510
1083,519
1083,528
1082,539
1082,549
1081,559
1081,568
1080,576
1079,582
1078,587
1077,592
1076,597
1075,601
1074,605
1073,608
1072,611
1071,614
1070,617
1069,620
1068,623
1067,627
1066,630
1065,634
1064,638
1063,643
1061,647
1060,653
1058,659
1057,667
1055,676
1054,687
1053,699
1053,712
1053,725
1053,738
1054,750
1056,761
1057,770
1059,777
1061,783
1064,788
1066,792
1069,796
1072,800
1074,803
1077,807
1080,810
1083,813
1087,816
1090,819
1094,821
1097,823
1101,825
1106,826
1113,827
1120,828
1129,828
1138,828
1147,828
1155,827
1161,826
1165,825
1169,824
1172,823
1175,821
1177,820
1180,819
1182,817
1185,816
1188,814
1191,812
1194,809
1197,806
1200,803
1203,800
1205,797
1207,794
1208,792
1210,790
1211,787
1212,785
1214,783
1215,780
1216,777
1217,775
1219,772
1220,769
1221,767
1222,764
1223,762
1224,759
1225,756
1226,753
1227,750
1228,747
1229,744
1230,740
1231,736
1232,731
1233,727
1234,723
1235,718
1236,715
1237,711
1238,708
1239,706
1240,704
1241,701
1242,699
1243,697
1244,694
1245,691
1246,687
1247,682
1248,675
1249,668
1250,659
1251,651
1252,644
1253,638
1254,633
1255,629
1256,625
1257,622
1258,618
1259,614
1260,609
1261,603
1262,597
1263,590
1264,583
1265,577
1266,571
1267,566
1268,561
1269,556
1270,552
1271,548
1272,543
1273,538
1274,533
1275,528
1276,522
1277,516
1278,510
1279,503
1280,497
1281,491
1282,485
1283,479
1284,474
1285,470
1286,465
1287,461
1288,457
1289,452
1290,448
1291,443
1292,438
1293,433
1294,427
1295,422
1296,416
1296,410
1297,403
1297,395
1298,386
1298,377
1298,366
1298,356
1298,345
1298,334
1298,324
1298,314
1297,304
1297,295
1296,287
1296,280
1295,273
1294,266
1293,260
1292,254
1291,249
1290,243
1289,238
1288,234
1287,229
1286,225
1285,222
1284,218
1283,215
1282,212
1281,210
1280,208
1279,206
1278,203
1277,201
1276,199
1275,197
1274,195
1273,192
1272,190
1271,187
1270,184
1269,181
1268,178
1267,175
1266,173
1265,170
1263,167
1262,165
1261,162
1259,160
1258,157
1256,155
1254,152
1251,148
1248,144
1244,139
1238,133
1233,127
1227,122
1222,117
1216,113
1210,110
1204,107
1198,105
1190,103
1182,102
1174,101
1165,101
1157,101
1150,101
1145,102
1142,102
